,country,review_description,designation,points,price,winery,variety,region
102108,0,343,-1.0,88,1.0,14354,28.0,754
102109,37,236,30084.0,83,1.0,1167,28.0,805
102110,37,270,17557.0,92,1.0,7135,28.0,896
102111,12,211,2921.0,91,1.0,3729,28.0,975
102112,28,184,30085.0,87,1.0,11345,28.0,1334
102113,28,240,407.0,90,1.0,1993,28.0,540
102114,12,256,-1.0,94,2.0,3282,28.0,86
102115,19,253,12743.0,90,1.0,7723,28.0,1247
102116,37,300,-1.0,92,1.0,1018,28.0,900
102117,33,370,-1.0,87,1.0,7099,28.0,513
102118,37,165,-1.0,82,1.0,8253,28.0,378
102119,34,224,910.0,84,1.0,13844,28.0,493
102120,12,231,-1.0,90,1.0,3262,28.0,77
102121,19,335,30086.0,92,1.0,11775,28.0,1240
102122,12,339,15022.0,93,1.0,5547,28.0,11
102123,12,243,30087.0,92,2.0,728,28.0,510
102124,37,345,30088.0,92,1.0,2337,28.0,256
102125,37,248,7123.0,88,1.0,1560,28.0,230
102126,19,264,30089.0,89,1.0,13076,28.0,475
102127,28,260,30090.0,94,1.0,754,28.0,933
102128,12,109,-1.0,92,1.0,2769,28.0,979
102129,32,222,29992.0,89,1.0,6245,28.0,590
102130,2,256,1567.0,90,1.0,14307,28.0,1077
102131,37,220,-1.0,84,1.0,13499,28.0,321
102132,26,302,-1.0,88,1.0,7700,28.0,743
102133,37,154,2715.0,90,1.0,7967,28.0,1367
102134,37,168,2941.0,84,1.0,6349,28.0,403
102135,0,257,30091.0,87,1.0,4764,28.0,754
102136,12,236,1886.0,87,1.0,5479,28.0,977
102137,12,158,-1.0,87,1.0,6952,28.0,126
102138,37,130,-1.0,87,1.0,13364,28.0,1368
102139,37,85,26523.0,83,1.0,6925,28.0,244
102140,37,280,2594.0,86,1.0,7015,28.0,320
102141,12,296,30092.0,96,2.0,8642,28.0,510
102142,37,329,-1.0,90,1.0,10984,28.0,321
102143,37,193,-1.0,87,1.0,12249,28.0,377
102144,37,326,30093.0,88,1.0,2298,28.0,269
102145,12,155,12028.0,87,1.0,10682,28.0,715
102146,12,199,23.0,87,1.0,8003,28.0,11
102147,12,237,-1.0,90,1.0,5334,28.0,211
102148,37,251,-1.0,89,1.0,9227,28.0,348
102149,0,291,-1.0,88,1.0,12986,28.0,754
102150,26,219,4330.0,89,1.0,10087,28.0,488
102151,7,246,-1.0,90,1.0,6240,28.0,1
102152,12,212,3393.0,90,1.0,5595,28.0,44
102153,37,313,30094.0,91,1.0,8848,28.0,404
102154,19,192,30095.0,84,1.0,1386,28.0,1307
102155,37,202,17707.0,88,1.0,10048,28.0,1358
102156,34,186,13077.0,88,1.0,9923,28.0,426
102157,14,308,4875.0,90,1.0,8070,28.0,777
102158,37,373,30096.0,91,1.0,788,28.0,1368
102159,37,188,3107.0,90,1.0,4516,28.0,1358
102160,37,218,-1.0,88,1.0,6789,28.0,321
102161,12,202,30097.0,86,1.0,13933,28.0,38
102162,37,200,-1.0,86,1.0,11968,28.0,321
102163,34,200,127.0,84,1.0,6601,28.0,493
102164,37,283,-1.0,91,1.0,6659,28.0,321
102165,37,228,-1.0,88,1.0,739,28.0,361
102166,37,189,-1.0,87,1.0,9049,28.0,304
102167,37,123,10841.0,83,1.0,4996,28.0,387
102168,37,261,13727.0,86,1.0,14147,28.0,244
102169,3,200,30098.0,89,1.0,12780,28.0,1199
102170,3,222,10391.0,90,1.0,7324,28.0,815
102171,37,282,38.0,90,1.0,1466,28.0,337
102172,37,217,30099.0,85,1.0,12873,28.0,370
102173,37,147,-1.0,85,1.0,1183,28.0,267
102174,37,155,-1.0,86,1.0,1633,28.0,321
102175,37,143,30100.0,86,1.0,31,28.0,1369
102176,37,208,-1.0,86,1.0,9262,28.0,244
102177,19,148,3739.0,90,1.0,9648,28.0,941
102178,12,196,-1.0,86,1.0,5604,28.0,1148
102179,37,165,38.0,83,1.0,12424,28.0,897
102180,37,243,10169.0,90,1.0,5174,28.0,250
102181,28,187,8474.0,87,1.0,11433,28.0,536
102182,37,136,13201.0,88,1.0,11452,28.0,348
102183,37,290,14321.0,91,1.0,2250,28.0,900
102184,12,310,-1.0,93,1.0,5712,28.0,1014
102185,19,238,125.0,89,1.0,6817,28.0,1226
102186,12,174,-1.0,87,1.0,1031,28.0,710
102187,37,224,-1.0,91,1.0,11601,28.0,1368
102188,37,233,12154.0,89,1.0,1146,28.0,378
102189,37,179,38.0,82,1.0,9665,28.0,805
102190,3,222,15347.0,93,1.0,7824,28.0,815
102191,37,228,30101.0,88,1.0,12403,28.0,271
102192,37,252,10030.0,91,1.0,12416,28.0,377
102193,37,203,105.0,87,1.0,4363,28.0,253
102194,37,280,30102.0,90,1.0,14560,28.0,247
102195,18,269,105.0,90,1.0,4857,28.0,584
102196,12,137,-1.0,86,1.0,4221,28.0,1149
102197,37,297,15001.0,90,1.0,6729,28.0,898
102198,28,199,11570.0,88,1.0,2230,28.0,540
102199,19,196,3739.0,92,1.0,6818,28.0,941
102200,37,365,-1.0,92,1.0,10897,28.0,234
102201,28,216,2133.0,84,1.0,10077,28.0,7
102202,34,232,22648.0,82,1.0,7535,28.0,426
102203,37,189,-1.0,88,1.0,4964,28.0,232
102204,7,277,-1.0,87,1.0,8922,28.0,683
102205,19,197,-1.0,85,1.0,14030,28.0,825
102206,7,298,10343.0,90,1.0,2474,28.0,746
102207,0,220,8381.0,86,1.0,6814,28.0,759
102208,37,368,4333.0,92,1.0,9784,28.0,337
102209,37,136,105.0,86,1.0,8188,28.0,377
102210,12,273,3244.0,89,1.0,5509,28.0,977
102211,7,328,10130.0,90,1.0,8285,28.0,421
102212,7,268,6473.0,87,1.0,4563,28.0,737
102213,37,259,-1.0,84,1.0,2179,28.0,1358
102214,37,306,-1.0,89,1.0,8240,28.0,399
102215,37,299,-1.0,90,1.0,12323,28.0,1368
102216,37,243,-1.0,87,1.0,13305,28.0,321
102217,37,235,30103.0,87,2.0,9771,28.0,335
102218,19,278,-1.0,88,1.0,6412,28.0,1216
102219,37,314,10836.0,94,3.0,750,28.0,321
102220,37,366,-1.0,93,1.0,10762,28.0,399
102221,37,139,-1.0,84,1.0,8126,28.0,304
102222,37,131,-1.0,84,1.0,1330,28.0,244
102223,12,227,2938.0,94,1.0,5539,28.0,211
102224,37,115,778.0,82,1.0,831,28.0,244
102225,19,366,-1.0,93,1.0,2133,28.0,939
102226,3,201,3188.0,89,1.0,12858,28.0,620
102227,19,211,30104.0,88,1.0,2010,28.0,1247
102228,2,320,-1.0,90,1.0,11764,28.0,1377
102229,5,267,-1.0,90,1.0,8159,28.0,1202
102230,28,196,-1.0,90,1.0,525,28.0,536
102231,34,313,30105.0,90,1.0,7671,28.0,18
102232,37,231,-1.0,87,1.0,7463,28.0,812
102233,3,232,9227.0,85,1.0,7167,28.0,815
102234,34,315,486.0,90,1.0,269,28.0,859
102235,37,283,16994.0,88,1.0,7145,28.0,1365
102236,12,286,-1.0,90,1.0,3928,28.0,710
102237,12,149,17667.0,85,1.0,2223,28.0,203
102238,37,335,11137.0,93,1.0,12845,28.0,348
102239,12,205,21769.0,87,1.0,10933,28.0,121
102240,37,165,1975.0,86,1.0,4516,28.0,1360
102241,37,226,89.0,93,1.0,1006,28.0,348
102242,37,356,4133.0,92,1.0,13436,28.0,269
102243,28,164,16266.0,84,1.0,11366,28.0,1334
102244,37,326,28677.0,94,1.0,6211,28.0,337
102245,12,400,-1.0,93,1.0,4131,28.0,96
102246,3,208,18680.0,93,1.0,8346,28.0,110
102247,19,210,612.0,88,1.0,7933,28.0,1239
102248,37,252,-1.0,92,1.0,13519,28.0,337
102249,37,272,8228.0,87,1.0,14473,28.0,377
102250,12,247,-1.0,89,1.0,3400,28.0,56
102251,19,249,-1.0,89,1.0,9894,28.0,1216
102252,37,288,30106.0,89,1.0,12469,28.0,1358
102253,37,175,30107.0,89,1.0,4629,28.0,377
102254,37,190,30108.0,92,1.0,11873,28.0,294
102255,34,262,-1.0,89,1.0,1049,28.0,429
102256,14,302,30109.0,93,1.0,12692,28.0,777
102257,37,232,30110.0,89,1.0,126,28.0,1360
102258,37,266,105.0,83,1.0,8953,28.0,902
102259,37,287,-1.0,94,1.0,7884,28.0,266
102260,12,263,30111.0,90,1.0,2693,28.0,57
102261,19,273,1265.0,92,1.0,13040,28.0,941
102262,37,197,30112.0,86,1.0,13372,28.0,1358
102263,37,188,18138.0,86,1.0,898,28.0,1358
102264,12,231,11534.0,92,1.0,2370,28.0,510
102265,12,241,4032.0,91,1.0,1320,28.0,11
102266,37,297,-1.0,95,1.0,95,28.0,1358
102267,37,276,7745.0,94,1.0,13239,28.0,335
102268,12,296,-1.0,88,1.0,3992,28.0,977
102269,12,181,16408.0,85,1.0,6902,28.0,1000
102270,37,325,-1.0,88,1.0,10303,28.0,321
102271,37,220,12003.0,89,1.0,682,28.0,1365
102272,12,261,1757.0,88,1.0,8570,28.0,204
102273,7,225,4922.0,84,1.0,5826,28.0,516
102274,18,281,38.0,90,1.0,6640,28.0,584
102275,3,201,1339.0,89,1.0,13678,28.0,815
102276,19,333,5181.0,94,2.0,12075,28.0,941
102277,14,286,1172.0,90,1.0,5936,28.0,778
102278,28,242,14840.0,91,1.0,8701,28.0,536
102279,3,176,15723.0,92,1.0,14686,28.0,815
102280,12,277,-1.0,86,1.0,8772,28.0,658
102281,37,210,-1.0,86,1.0,13364,28.0,1358
102282,7,203,17398.0,87,1.0,4540,28.0,737
102283,37,203,-1.0,88,1.0,411,28.0,337
102284,37,335,23453.0,92,1.0,5503,28.0,889
102285,37,331,24746.0,91,1.0,9222,28.0,378
102286,37,200,9827.0,88,1.0,7649,28.0,321
102287,37,286,-1.0,92,1.0,11669,28.0,349
102288,37,346,14785.0,92,1.0,4957,28.0,1365
102289,7,307,28132.0,87,1.0,12096,28.0,226
102290,28,246,1055.0,90,1.0,1993,28.0,540
102291,33,560,30113.0,93,1.0,6060,28.0,1182
102292,37,261,-1.0,91,1.0,16,28.0,253
102293,7,222,4247.0,86,1.0,13675,28.0,987
102294,7,199,38.0,81,1.0,13534,28.0,737
102295,7,275,20765.0,88,1.0,2030,28.0,226
102296,12,283,-1.0,89,1.0,4123,28.0,86
102297,12,222,13792.0,90,1.0,13942,28.0,217
102298,37,158,-1.0,88,1.0,2323,28.0,284
102299,37,221,30114.0,85,1.0,8316,28.0,602
102300,19,265,24784.0,87,1.0,8431,28.0,1219
102301,12,194,16409.0,88,1.0,5149,28.0,702
102302,37,264,-1.0,87,1.0,14149,28.0,321
102303,27,251,9287.0,86,1.0,7839,28.0,601
102304,37,287,4590.0,89,1.0,10600,28.0,811
102305,19,192,-1.0,87,1.0,5976,28.0,1243
102306,12,206,-1.0,88,1.0,10264,28.0,704
102307,12,273,4219.0,91,1.0,8006,28.0,214
102308,37,312,30115.0,93,1.0,751,28.0,399
102309,19,232,8187.0,88,1.0,2010,28.0,1213
102310,12,380,30116.0,92,1.0,4263,28.0,977
102311,37,159,-1.0,87,1.0,14311,28.0,1368
102312,19,229,2502.0,91,1.0,6452,28.0,1247
102313,12,117,-1.0,86,1.0,892,28.0,38
102314,37,232,30117.0,91,1.0,759,28.0,348
102315,12,408,30118.0,95,1.0,5499,28.0,11
102316,28,292,30119.0,88,1.0,1982,28.0,7
102317,37,226,13414.0,90,1.0,13188,28.0,232
102318,28,224,1522.0,86,1.0,2032,28.0,7
102319,15,215,17912.0,88,1.0,6266,28.0,928
102320,37,244,-1.0,86,1.0,10387,28.0,321
102321,12,254,177.0,89,1.0,7309,28.0,12
102322,37,187,-1.0,90,1.0,1892,28.0,348
102323,37,221,9.0,88,1.0,8636,28.0,259
102324,37,328,20385.0,91,1.0,7482,28.0,1358
102325,37,321,10943.0,90,1.0,8308,28.0,1367
102326,37,275,-1.0,90,1.0,11281,28.0,321
102327,37,250,30120.0,88,1.0,10213,28.0,1361
102328,37,410,22200.0,92,1.0,4426,28.0,1358
102329,12,275,-1.0,91,1.0,2856,28.0,79
102330,37,390,30121.0,88,1.0,12666,28.0,1368
102331,37,289,10575.0,92,1.0,4941,28.0,348
102332,37,365,4149.0,95,1.0,12348,28.0,400
102333,37,113,9.0,81,1.0,870,28.0,297
102334,3,273,30122.0,90,1.0,14358,28.0,1326
102335,2,185,12253.0,90,1.0,10349,28.0,1318
102336,37,296,6390.0,87,1.0,12716,28.0,278
102337,28,231,145.0,90,1.0,12241,28.0,540
102338,37,156,546.0,85,1.0,14661,28.0,337
102339,12,200,30123.0,88,1.0,8890,28.0,58
102340,37,106,-1.0,81,1.0,13617,28.0,244
102341,37,158,-1.0,83,1.0,11931,28.0,745
102342,19,211,19226.0,87,1.0,4463,28.0,1242
102343,3,176,-1.0,85,1.0,11170,28.0,815
102344,37,249,30124.0,90,1.0,1933,28.0,378
102345,28,286,4393.0,87,1.0,4539,28.0,536
102346,26,208,-1.0,87,1.0,14304,28.0,743
102347,28,214,22805.0,87,1.0,1367,28.0,536
102348,37,218,-1.0,87,1.0,14482,28.0,267
102349,37,240,-1.0,88,1.0,12540,28.0,232
102350,37,234,30125.0,88,1.0,4900,28.0,244
102351,37,238,-1.0,87,1.0,7107,28.0,805
102352,33,328,24458.0,87,1.0,1389,28.0,513
102353,19,240,30126.0,90,1.0,13906,28.0,833
102354,37,328,30127.0,92,1.0,13036,28.0,902
102355,37,235,7024.0,86,1.0,6517,28.0,244
102356,7,276,22765.0,86,1.0,14214,28.0,226
102357,37,242,548.0,90,1.0,10513,28.0,348
102358,12,284,2191.0,90,1.0,1083,28.0,510
102359,7,245,30128.0,86,1.0,13544,28.0,746
102360,37,161,-1.0,88,1.0,11126,28.0,1358
102361,26,170,22044.0,86,1.0,10439,28.0,743
102362,37,174,-1.0,86,1.0,2375,28.0,398
102363,37,354,1622.0,84,1.0,11286,28.0,893
102364,12,201,-1.0,90,2.0,5467,28.0,88
102365,37,229,-1.0,87,1.0,7876,28.0,244
102366,18,240,30129.0,85,1.0,12263,28.0,583
102367,19,244,8780.0,92,1.0,1861,28.0,1247
102368,12,113,18.0,91,1.0,2866,28.0,79
102369,12,211,30130.0,85,1.0,8890,28.0,58
102370,37,255,30131.0,89,1.0,12080,28.0,378
102371,34,180,10964.0,84,1.0,6181,28.0,862
102372,37,297,6114.0,90,1.0,7849,28.0,276
102373,37,251,2126.0,86,1.0,955,28.0,230
102374,37,351,8423.0,94,2.0,10735,28.0,398
102375,37,211,30132.0,85,1.0,4454,28.0,892
102376,12,227,1556.0,91,1.0,3163,28.0,1145
102377,19,197,14449.0,87,1.0,231,28.0,1296
102378,19,243,-1.0,87,1.0,2151,28.0,1221
102379,2,234,30133.0,83,1.0,9469,28.0,26
102380,37,265,9595.0,86,1.0,10479,28.0,13
102381,37,211,3143.0,91,1.0,14461,28.0,1358
102382,37,207,3519.0,93,1.0,4734,28.0,891
102383,37,306,19100.0,91,1.0,6231,28.0,902
102384,37,356,-1.0,92,1.0,13270,28.0,889
102385,37,291,867.0,91,1.0,1032,28.0,367
102386,37,327,5026.0,92,1.0,13559,28.0,902
102387,19,292,30134.0,90,1.0,10758,28.0,939
102388,37,146,-1.0,84,1.0,9170,28.0,367
102389,19,260,9026.0,89,1.0,6151,28.0,953
102390,3,238,2451.0,89,1.0,6488,28.0,815
102391,37,265,-1.0,90,1.0,12147,28.0,1368
102392,37,228,-1.0,87,1.0,11241,28.0,349
102393,37,343,-1.0,91,1.0,346,28.0,321
102394,28,242,8326.0,93,1.0,2032,28.0,536
102395,34,193,9451.0,86,1.0,2157,28.0,426
102396,37,177,30135.0,86,1.0,13588,28.0,1358
102397,37,135,30136.0,86,1.0,1721,28.0,321
102398,12,188,30137.0,89,2.0,14595,28.0,510
102399,37,192,28710.0,87,1.0,10034,28.0,361
102400,37,245,30138.0,88,1.0,13236,28.0,298
102401,28,169,145.0,88,1.0,12983,28.0,8
102402,37,197,-1.0,88,1.0,6690,28.0,377
102403,37,441,-1.0,93,1.0,5004,28.0,377
102404,19,232,26290.0,88,1.0,7782,28.0,1217
102405,3,239,26351.0,93,1.0,6057,28.0,1344
102406,37,268,30139.0,89,1.0,10606,28.0,1369
102407,37,155,12994.0,85,1.0,10594,28.0,361
102408,19,233,-1.0,90,1.0,4645,28.0,1265
102409,37,267,444.0,87,1.0,2298,28.0,269
102410,37,202,-1.0,92,1.0,4632,28.0,1358
102411,37,279,30140.0,90,1.0,4928,28.0,348
102412,37,198,-1.0,90,1.0,11493,28.0,348
102413,37,297,999.0,91,1.0,5920,28.0,1370
102414,5,165,2907.0,86,1.0,14108,28.0,1202
102415,37,165,30141.0,84,1.0,8319,28.0,378
102416,37,207,-1.0,87,1.0,10346,28.0,332
102417,12,273,2553.0,94,2.0,5264,28.0,159
102418,12,261,21436.0,92,1.0,8718,28.0,510
102419,37,177,10307.0,89,1.0,8235,28.0,902
102420,19,291,-1.0,90,1.0,597,28.0,468
102421,12,238,14491.0,90,1.0,13907,28.0,11
102422,37,318,38.0,80,1.0,2180,28.0,805
102423,34,440,-1.0,92,1.0,6593,28.0,495
102424,12,288,30142.0,95,4.0,8110,28.0,223
102425,37,264,-1.0,86,1.0,1559,28.0,348
102426,2,218,30143.0,87,1.0,11718,28.0,1071
102427,19,190,30144.0,83,1.0,6821,28.0,1247
102428,37,244,30145.0,88,1.0,1459,28.0,250
102429,7,227,38.0,86,1.0,1990,28.0,987
102430,7,304,30146.0,84,1.0,14231,28.0,524
102431,37,152,2687.0,87,1.0,8581,28.0,236
102432,37,161,-1.0,86,1.0,7647,28.0,804
102433,3,227,10219.0,90,1.0,195,28.0,625
102434,30,174,14976.0,89,1.0,1556,28.0,1389
102435,37,196,-1.0,87,1.0,10733,28.0,298
102436,12,255,-1.0,87,1.0,5476,28.0,649
102437,37,152,-1.0,87,1.0,12200,28.0,377
102438,19,206,-1.0,89,1.0,1801,28.0,821
102439,12,144,2966.0,88,1.0,8434,28.0,126
102440,12,250,601.0,90,1.0,2774,28.0,1155
102441,12,329,30147.0,92,2.0,5949,28.0,510
102442,28,166,145.0,89,1.0,11356,28.0,536
102443,12,315,30148.0,94,1.0,9273,28.0,510
102444,26,223,-1.0,85,1.0,4906,28.0,743
102445,37,346,-1.0,89,1.0,13393,28.0,1361
102446,37,396,9300.0,89,1.0,769,28.0,1358
102447,37,182,30149.0,85,1.0,13032,28.0,377
102448,14,289,16294.0,92,1.0,5939,28.0,777
102449,12,229,-1.0,90,1.0,2704,28.0,65
102450,37,230,-1.0,87,1.0,973,28.0,244
102451,37,339,10030.0,92,1.0,4924,28.0,377
102452,14,188,28109.0,88,1.0,8194,28.0,935
102453,28,126,27947.0,83,1.0,11400,28.0,1192
102454,37,219,-1.0,86,1.0,13523,28.0,334
102455,34,178,145.0,83,1.0,6601,28.0,493
102456,12,180,4900.0,86,1.0,2465,28.0,73
102457,37,310,-1.0,91,1.0,4893,28.0,229
102458,14,149,30150.0,87,1.0,10848,28.0,777
102459,13,359,30151.0,88,1.0,14506,28.0,619
102460,37,377,526.0,94,1.0,7883,28.0,886
102461,19,260,30152.0,90,2.0,11051,28.0,1216
102462,32,251,30153.0,90,1.0,1585,28.0,1336
102463,0,237,-1.0,88,1.0,12196,28.0,914
102464,37,119,-1.0,82,1.0,2169,28.0,253
102465,37,284,7948.0,94,1.0,11687,28.0,369
102466,37,296,9191.0,93,1.0,6830,28.0,377
102467,3,148,-1.0,87,1.0,7378,28.0,110
102468,37,340,28216.0,92,1.0,7635,28.0,321
102469,7,212,761.0,86,1.0,14198,28.0,421
102470,12,233,13553.0,89,1.0,3788,28.0,67
102471,34,266,30154.0,88,1.0,14254,28.0,862
102472,34,185,127.0,87,1.0,13822,28.0,860
102473,26,343,13857.0,90,1.0,650,28.0,743
102474,34,319,-1.0,90,1.0,6579,28.0,859
102475,12,123,30155.0,84,1.0,14136,28.0,217
102476,37,186,5279.0,90,1.0,6653,28.0,267
102477,37,220,-1.0,90,1.0,4446,28.0,348
102478,37,240,643.0,86,1.0,7549,28.0,805
102479,12,214,6310.0,90,1.0,5492,28.0,208
102480,12,170,17337.0,88,1.0,2361,28.0,510
102481,26,218,-1.0,89,1.0,10820,28.0,488
102482,0,297,411.0,88,1.0,6966,28.0,754
102483,12,216,-1.0,88,1.0,5664,28.0,48
102484,37,344,14661.0,92,1.0,9190,28.0,377
102485,37,265,105.0,92,2.0,12546,28.0,264
102486,12,332,6101.0,90,1.0,4033,28.0,1145
102487,26,213,17390.0,92,1.0,8369,28.0,626
102488,37,244,18488.0,88,1.0,8367,28.0,321
102489,26,167,30156.0,86,1.0,202,28.0,488
102490,19,312,30157.0,88,1.0,12305,28.0,1239
102491,37,397,-1.0,90,1.0,12657,28.0,902
102492,12,185,-1.0,84,1.0,7479,28.0,11
102493,12,196,8243.0,87,1.0,5896,28.0,11
102494,37,245,227.0,89,1.0,10705,28.0,297
102495,28,227,5017.0,90,1.0,11376,28.0,686
102496,12,278,9113.0,93,1.0,5530,28.0,710
102497,37,184,-1.0,88,1.0,11241,28.0,349
102498,19,164,6012.0,85,1.0,9259,28.0,1060
102499,37,157,-1.0,87,1.0,8284,28.0,902
102500,28,215,-1.0,89,1.0,1750,28.0,967
102501,37,288,13010.0,92,1.0,6005,28.0,1368
102502,12,220,-1.0,89,1.0,3583,28.0,77
102503,37,298,-1.0,88,1.0,6068,28.0,253
102504,12,178,-1.0,87,1.0,2961,28.0,75
102505,28,289,30158.0,90,1.0,7658,28.0,7
102506,7,233,486.0,87,1.0,7816,28.0,421
102507,37,371,17848.0,88,1.0,6929,28.0,1358
102508,37,186,6532.0,94,1.0,1058,28.0,1358
102509,37,200,2681.0,92,1.0,7135,28.0,889
102510,7,273,54.0,88,1.0,4540,28.0,685
102511,19,205,397.0,87,1.0,4814,28.0,721
102512,12,282,23.0,90,1.0,9135,28.0,11
102513,12,141,-1.0,86,1.0,2538,28.0,59
102514,37,261,6340.0,87,1.0,13896,28.0,321
102515,37,217,-1.0,88,1.0,10769,28.0,267
102516,3,145,13111.0,87,1.0,10153,28.0,815
102517,37,291,30159.0,91,1.0,12195,28.0,332
102518,12,276,30160.0,91,1.0,5317,28.0,180
102519,37,292,1471.0,89,1.0,12200,28.0,284
102520,37,230,-1.0,85,1.0,1119,28.0,244
102521,37,237,384.0,87,1.0,9,28.0,1360
102522,37,267,12415.0,91,1.0,5946,28.0,278
102523,28,294,4715.0,93,1.0,9159,28.0,7
102524,37,169,-1.0,86,1.0,12435,28.0,332
102525,37,236,-1.0,84,1.0,14510,28.0,893
102526,37,253,-1.0,88,1.0,5048,28.0,290
102527,37,260,11616.0,92,1.0,12231,28.0,337
102528,12,196,-1.0,89,1.0,3579,28.0,977
102529,37,173,-1.0,85,1.0,4808,28.0,253
102530,12,271,-1.0,90,1.0,5319,28.0,977
102531,0,340,4311.0,91,1.0,2329,28.0,751
102532,37,321,1635.0,90,1.0,6910,28.0,370
102533,12,273,-1.0,88,1.0,2777,28.0,82
102534,12,254,20314.0,92,1.0,2221,28.0,12
102535,19,275,13044.0,88,1.0,13040,28.0,941
102536,37,178,254.0,84,1.0,14403,28.0,902
102537,3,338,29673.0,90,1.0,11186,28.0,110
102538,19,254,-1.0,86,1.0,7088,28.0,953
102539,12,154,18574.0,87,1.0,8405,28.0,570
102540,37,221,30161.0,91,1.0,427,28.0,1368
102541,37,195,-1.0,86,1.0,12646,28.0,244
102542,7,403,30162.0,90,1.0,4553,28.0,2
102543,28,119,8154.0,83,1.0,9424,28.0,8
102544,37,302,27424.0,93,1.0,12082,28.0,361
102545,12,167,885.0,86,1.0,5656,28.0,1005
102546,12,230,30163.0,94,2.0,8110,28.0,204
102547,37,341,38.0,90,1.0,12680,28.0,388
102548,7,240,24840.0,87,1.0,6163,28.0,225
102549,19,154,-1.0,87,1.0,11846,28.0,827
102550,19,196,-1.0,89,1.0,1393,28.0,939
102551,37,174,146.0,90,1.0,2427,28.0,1358
102552,37,241,38.0,89,1.0,7215,28.0,337
102553,0,145,30164.0,82,1.0,1222,28.0,754
102554,34,288,127.0,88,1.0,12398,28.0,860
102555,37,246,-1.0,90,1.0,12447,28.0,321
102556,12,270,3658.0,92,1.0,5897,28.0,11
102557,19,296,30165.0,90,1.0,8493,28.0,1219
102558,19,269,16187.0,91,1.0,13193,28.0,1247
102559,12,234,10752.0,88,1.0,4033,28.0,1145
102560,12,202,30166.0,92,1.0,7327,28.0,510
102561,37,203,-1.0,83,1.0,9072,28.0,244
102562,37,334,5581.0,91,1.0,1024,28.0,321
102563,37,327,17644.0,89,1.0,2498,28.0,337
102564,37,354,10923.0,88,1.0,14653,28.0,900
102565,37,177,-1.0,86,1.0,10985,28.0,1369
102566,34,262,-1.0,87,1.0,10384,28.0,860
102567,37,227,-1.0,88,1.0,10051,28.0,348
102568,12,226,-1.0,90,1.0,2826,28.0,704
102569,12,177,1337.0,87,1.0,4235,28.0,57
102570,37,512,20183.0,92,1.0,2423,28.0,1368
102571,37,233,23622.0,93,1.0,5503,28.0,889
102572,12,141,5212.0,89,1.0,10679,28.0,126
102573,37,237,38.0,87,1.0,14424,28.0,809
102574,37,186,-1.0,85,1.0,8035,28.0,305
102575,3,250,30167.0,92,1.0,10195,28.0,815
102576,37,182,30168.0,87,1.0,4517,28.0,1367
102577,19,215,-1.0,86,1.0,2137,28.0,1219
102578,37,211,9786.0,91,1.0,13841,28.0,321
102579,37,249,21784.0,90,1.0,6727,28.0,1370
102580,12,221,-1.0,91,1.0,3198,28.0,77
102581,28,203,14044.0,90,1.0,11240,28.0,1334
102582,37,324,13630.0,92,1.0,1685,28.0,314
102583,37,179,-1.0,86,1.0,11025,28.0,337
102584,37,205,5683.0,86,1.0,60,28.0,1370
102585,0,312,38.0,90,1.0,12006,28.0,759
102586,37,188,2612.0,87,1.0,11588,28.0,370
102587,14,254,3463.0,91,1.0,10848,28.0,777
102588,19,178,12646.0,87,1.0,9978,28.0,721
102589,37,356,30169.0,92,1.0,13002,28.0,361
102590,37,321,-1.0,91,1.0,7713,28.0,337
102591,19,213,-1.0,88,1.0,6979,28.0,941
102592,12,222,8933.0,92,1.0,3313,28.0,59
102593,7,213,30170.0,87,1.0,9160,28.0,421
102594,37,314,6747.0,90,1.0,4957,28.0,1366
102595,37,193,-1.0,87,1.0,2169,28.0,297
102596,37,251,38.0,89,1.0,1540,28.0,297
102597,37,363,5517.0,95,3.0,11493,28.0,335
102598,0,291,26267.0,89,1.0,10685,28.0,754
102599,2,343,15358.0,93,2.0,2059,28.0,1095
102600,37,297,-1.0,90,1.0,348,28.0,1368
102601,28,334,145.0,89,1.0,135,28.0,8
102602,37,247,20962.0,90,1.0,6757,28.0,405
102603,12,154,-1.0,90,1.0,5395,28.0,221
102604,28,191,17236.0,85,1.0,10389,28.0,766
102605,12,255,397.0,88,1.0,4991,28.0,510
102606,12,214,625.0,91,1.0,2213,28.0,11
102607,19,393,16530.0,95,2.0,9405,28.0,1247
102608,37,238,4133.0,90,1.0,13436,28.0,269
102609,37,361,4505.0,92,1.0,7382,28.0,388
102610,0,192,2110.0,84,1.0,6584,28.0,754
102611,37,335,30171.0,88,1.0,14571,28.0,813
102612,37,274,15776.0,90,1.0,6721,28.0,230
102613,37,311,-1.0,93,1.0,11185,28.0,318
102614,0,251,26267.0,89,1.0,10685,28.0,754
102615,37,308,8534.0,92,2.0,10260,28.0,335
102616,12,162,465.0,87,1.0,14540,28.0,11
102617,26,226,11008.0,86,1.0,12700,28.0,743
102618,7,254,30172.0,85,1.0,14242,28.0,746
102619,37,172,15894.0,85,1.0,60,28.0,1365
102620,37,240,18338.0,92,1.0,8242,28.0,901
102621,12,217,-1.0,88,1.0,8111,28.0,211
102622,37,173,-1.0,86,1.0,710,28.0,244
102623,37,339,13663.0,88,1.0,769,28.0,1358
102624,37,347,-1.0,87,1.0,7615,28.0,232
